"ID","GSBC01","GSBC02","GSBC03","GSBC04","GSBC05","GSBC06","GSBC07","GSBC08","GSBC09","GSBC10","GSBC11","GSBC12","GSBC13","GSBC14","GSBC15","GSBC16","GSBC17","GSBC18","GSBC19","GSBC20","GSBC21","GSBC22","GSBC23","GSBC24","GSBC25","Harga"
"CAD2400227",0,4,0,3,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,16,585
"CAD2400228",1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,76,835
"CAD2400229",0,2,1,0,0,1,1,0,0,0,0,1,1,1,0,1,3,0,0,1,2,0,0,0,6,445
"CAD2400230",0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,10,385
"CAD2400231",0,2,0,2,0,0,1,1,0,0,0,0,0,1,1,0,3,1,2,1,4,1,0,0,72,1585
"CAD2400232",1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,0,1,2,0,0,1,14,685
"CAD2400233",0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,17,1385
"CAD2400234",1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,7,405
"CAD2400235",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,4,0,0,0,15,785
"CAD2400236",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,3,1,0,13,465
"CAD2400237",0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,1,4,0,1,1,17,225
"CAD2400238",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,615
"CAD2400239",0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,1,2,0,1,0,3,385
"CAD2400240",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,0,6,225
"CAD2400241",0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,4,0,1,1,18,355
"CAD2400242",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,0,5,615
"CAD2400243",0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,4,0,0,1,78,965
"CAD2400244",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,605
"CAD2400245",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,4,3,1,1,13,385
"CAD2400246",0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,4,1,1,4,0,1,0,13,385
"CAD2400247",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,17,285
"CAD2400248",0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,1,79,185
"CAD2400249",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,0,3,985
"CAD2400250",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,4,1,0,0,16,285
"CAD2400251",1,1,0,3,1,0,1,0,0,1,1,1,0,1,0,0,3,1,2,1,4,1,0,1,9,985
"CAD2400252",0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,1,1,485
"CAD2400253",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,5,545
"CAD2400254",0,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,3,0,1,1,4,1,0,1,75,485
"CAD2400255",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,9,975
"CAD2400256",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,805
"CAD2400257",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,11,1105
"CAD2400258",0,2,0,2,0,0,1,1,0,1,1,1,0,1,0,0,3,0,2,1,4,1,0,1,12,225
"CAD2400259",0,4,1,2,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,73,225
"CAD2400260",1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,1,74,2065
"CAD2400261",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,345
"CAD2400262",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,1,0,0,73,75
"CAD2400263",0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,4,465
"CAD2400264",0,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,3,1,2,1,4,1,0,0,7,485
"CAD2400265",1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,2,1,4,3,1,1,79,795
"CAD2400266",1,2,0,1,0,1,1,0,0,0,1,1,0,1,0,0,3,1,0,1,4,1,0,1,7,405
"CAD2400267",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,3,1,1,3,525
"CAD2400268",0,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,2,1,0,1,17,545
"CAD2400269",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,73,685
"CAD2400270",0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,72,1035
"CAD2400271",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,0,1,76,735
"CAD2400272",0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,72,285
"CAD2400273",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,2,0,1,0,17,485
"CAD2400274",0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,11,945
"CAD2400275",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,77,705
"CAD2400276",0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,0,7,685
"CAD2400277",1,4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,3,1,2,1,4,1,0,0,1,785
"CAD2400278",0,5,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,4,2,1,4,1,0,1,77,135
"CAD2400279",0,5,0,5,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,73,825
"CAD2400280",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,1385
"CAD2400281",1,2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,3,0,2,1,4,1,0,0,8,1665
"CAD2400282",0,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,3,1,2,1,4,3,1,1,75,585
"CAD2400283",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,7,705
"CAD2400284",0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,8,435
"CAD2400285",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,17,235
"CAD2400286",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,1,71,285
"CAD2400287",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,79,585
"CAD2400288",1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,4,0,1,0,10,385
"CAD2400289",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,17,685
"CAD2400290",0,2,0,2,0,0,1,0,0,1,1,0,0,1,0,0,3,1,2,1,4,3,0,0,16,785
"CAD2400291",1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,2,1,4,1,0,1,15,435
"CAD2400292",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,73,1235
"CAD2400293",0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,78,405
"CAD2400294",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,2,1,4,3,1,1,11,345
"CAD2400295",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,2,405
"CAD2400296",0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3,0,1,2,0,1,0,3,885
"CAD2400297",0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3,1,2,1,4,1,0,0,17,825
"CAD2400298",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,77,305
"CAD2400299",0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,1,14,2145
"CAD2400300",0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,0,17,4185
"CAD2400301",0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,75,1085
"CAD2400302",1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,1,3,735
"CAD2400303",1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,4,405
"CAD2400304",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,3,2,1,4,1,0,0,16,1485
"CAD2400305",1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,0,3,225
"CAD2400306",0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,12,735
"CAD2400307",1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,2,1,4,3,1,0,7,445
"CAD2400308",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,12,585
"CAD2400309",0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,0,0,10,345
"CAD2400310",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,4,285
"CAD2400311",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,1,0,0,9,435
"CAD2400312",0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,13,615
"CAD2400313",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,10,585
"CAD2400314",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,74,2985
"CAD2400315",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,3,925
"CAD2400316",0,2,0,2,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,4,3,1,1,2,895
"CAD2400317",0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,4,0,1,0,16,1985
"CAD2400318",0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,11,1025
"CAD2400319",0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,4,1,0,1,3,705
"CAD2400320",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,4,2,1,4,3,1,1,13,405
"CAD2400321",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,0,5,1945
"CAD2400322",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1,4,3,1,0,13,525
"CAD2400323",1,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3,3,0,1,4,2,1,0,11,435
"CAD2400324",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,1,0,7,615
"CAD2400325",0,5,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,0,1,0,1,74,1385
"CAD2400326",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,3,705
"CAD2400327",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,14,885
"CAD2400328",0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,2,0,1,1,5,435
"CAD2400329",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,735
"CAD2400330",0,4,0,2,0,0,0,1,0,1,1,1,0,1,0,1,3,0,2,1,4,1,0,0,78,405
"CAD2400331",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,76,335
"CAD2400332",1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,1,2,0,1,1,11,545
"CAD2400333",1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,2,1,1,74,585
"CAD2400334",0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,2,1,4,0,0,0,6,385
"CAD2400335",1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,16,545
"CAD2400336",1,5,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,1,75,885
"CAD2400337",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,1,2,2,1,1,8,405
"CAD2400338",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,0,72,755
"CAD2400339",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,1245
"CAD2400340",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,2,985
"CAD2400341",1,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,3,1,2,1,4,2,1,0,73,485
"CAD2400342",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,79,705
"CAD2400343",0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,4,1,1,4,0,0,1,17,1035
"CAD2400344",0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3,0,2,1,4,1,0,1,12,525
"CAD2400345",0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,1,16,3485
"CAD2400346",1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,3,2,1,4,1,0,0,15,385
"CAD2400347",0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,0,1,1,78,525
"CAD2400348",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,1085
"CAD2400349",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,13,545
"CAD2400350",0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,135
"CAD2400351",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,0,1,0,1,15,745
"CAD2400352",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,4,0,0,0,1,465
"CAD2400353",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,14,1485
"CAD2400354",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,75,785
"CAD2400355",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,4,1,0,1,15,405
"CAD2400356",1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,9,705
"CAD2400357",0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,2,1,4,1,0,0,6,335
"CAD2400358",0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,685
"CAD2400359",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,77,265
"CAD2400360",0,1,0,2,0,0,1,1,0,1,1,1,0,1,0,0,3,1,2,1,4,1,0,0,8,705
"CAD2400361",0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,0,3,765
"CAD2400362",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,16,735
"CAD2400363",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,6,985
"CAD2400364",0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,4,2,1,4,3,1,0,78,405
"CAD2400365",0,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,4,1,0,1,71,385
"CAD2400366",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,4,185
"CAD2400367",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,14,485
"CAD2400368",0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,2,1,4,1,0,1,12,485
"CAD2400369",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,825
"CAD2400370",1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,3,1,2,1,4,1,0,1,9,1065
"CAD2400371",0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,2,1,4,3,1,1,75,485
"CAD2400372",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,75,985
"CAD2400373",1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,2,485
"CAD2400374",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,2,385
"CAD2400375",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,17,475
"CAD2400376",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,14,585
"CAD2400377",0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,3,1,0,0,73,825
"CAD2400378",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,11,185
"CAD2400379",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,14,385
"CAD2400380",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,5,405
"CAD2400381",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,4,335
"CAD2400382",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,14,1765
"CAD2400383",0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,705
"CAD2400384",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,13,525
"CAD2400385",0,4,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,2,1,4,1,0,0,75,75
"CAD2400386",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,16,285
"CAD2400387",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,11,615
"CAD2400388",0,1,0,2,0,0,1,1,0,0,0,1,0,1,0,0,3,1,2,1,4,0,1,0,2,465
"CAD2400389",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,17,1105
"CAD2400390",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,1,4,1,0,1,76,185
"CAD2400391",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,8,1245
"CAD2400392",0,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2,1,2,1,4,1,0,1,73,945
"CAD2400393",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,1,16,185
"CAD2400394",0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,4,1,1,4,0,0,1,18,285
"CAD2400395",1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,4,1,0,1,4,435
"CAD2400396",0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,2,1,2,0,0,1,18,515
"CAD2400397",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,2,785
"CAD2400398",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,1,1785
"CAD2400399",1,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,74,525
"CAD2400400",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,7,485
"CAD2400401",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,0,6,405
"CAD2400402",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,1,18,465
"CAD2400403",0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,77,195
"CAD2400404",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,625
"CAD2400405",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,1,825
"CAD2400406",1,1,0,2,0,0,0,1,0,1,1,1,0,1,0,1,3,1,2,1,4,3,0,1,8,1385
"CAD2400407",0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,1,3,255
"CAD2400408",0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,1,15,465
"CAD2400409",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,77,2485
"CAD2400410",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,4,1185
"CAD2400411",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,3,1,1,5,615
"CAD2400412",0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,3,1,1,71,1485
"CAD2400413",0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,3,1,1,1,1485
"CAD2400414",1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,0,2,1,4,0,0,0,78,335
"CAD2400415",0,2,0,1,0,0,0,1,0,1,1,1,0,1,0,0,3,3,2,1,4,3,1,1,4,345
"CAD2400416",1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,2,1,4,1,0,1,73,425
"CAD2400417",0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,1,2,1,4,1,0,1,10,525
"CAD2400418",0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,1,4,0,1,1,11,265
"CAD2400419",1,4,0,0,0,0,1,1,0,1,0,0,0,1,0,1,3,1,2,1,4,1,0,1,4,625
"CAD2400420",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,2,3,1,0,15,385
"CAD2400421",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,16,785
"CAD2400422",1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,2,1,2,0,1,0,10,825
"CAD2400423",0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,0,76,785
"CAD2400424",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,4,1,0,1,9,545
"CAD2400425",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,7,525
"CAD2400426",0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,9,1485
"CAD2400427",0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,3,0,1,8,685
"CAD2400428",0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,4,0,0,0,7,975
"CAD2400429",1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,12,435
"CAD2400430",0,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,75,1425
"CAD2400431",0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,3,3,0,1,2,0,0,0,5,285
"CAD2400432",0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,1,4,3,1,0,72,635
"CAD2400433",0,3,1,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,545
"CAD2400434",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,4,405
"CAD2400435",1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,1,1,4,1,0,0,18,335
"CAD2400436",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,11,1445
"CAD2400437",1,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,545
"CAD2400438",1,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,2,1385
"CAD2400439",1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,1,4,3,1,1,78,685
"CAD2400440",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,4,0,0,1,7,685
"CAD2400441",0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,1,0,14,335
"CAD2400442",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,10,465
"CAD2400443",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,4,405
"CAD2400444",1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,2,1,0,0,15,135
"CAD2400445",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,14,765
"CAD2400446",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,3,0,1,13,1185
"CAD2400447",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,76,255
"CAD2400448",0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,16,785
"CAD2400449",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,71,1485
"CAD2400450",0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,73,675
"CAD2400451",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,4,1,0,1,12,795
"CAD2400452",0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,2,2,1,4,2,1,1,15,465
"CAD2400453",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,2,1185
"CAD2400454",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,10,505
"CAD2400455",0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,15,1065
"CAD2400456",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,7,465
